"ID","Voter.ID","Weight","Time.Created","Choice","Proposal.ID","Space.ID","Tot.Votes","N.Votes","Prop.Votes","Max.Prop"
"0xac664c9684c3ed1e2b9feb3f747c31d1383f85dfc4c8d74378868cdf7e1c31e8","0xd2fe7d695381bE6503C86d1e6F28F07f4CE21005",1,1658281223,2,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,400,0.392156862745098,0.607843137254902
"0x5aa2e1316ff871f0ae48275de292c9c427eecc2ceca04fd97c8b9ef98b662c25","0x154AEe2B23202aBc8E3a967b816508aacd840DFa",1,1658281000,2,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,400,0.392156862745098,0.607843137254902
"bafkreidj5gudat6kwhj4hitdvelnf4lrcayp77a3bptg2resipkqwgzqze","0x1970f3DF0DE1b3f2106C39B7b8C4D2fda0578Ef8",1,1658280843,2,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,400,0.392156862745098,0.607843137254902
"0x15698f3f48419b8268835510482a274e10de887c7399378158e713d5012acb1e","0xC90C50e1d407FE882a2B9d789ED2fAF9cEa89893",1,1658280824,2,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,400,0.392156862745098,0.607843137254902
"bafkreiftpygvdbhs5ngyp3fmwh2cem5ivxiphvlrkdj3d7k6ryozhnm7ei","0xd8F9331f1Eb3c15B31F0f075b7EfCba8c9073ae8",1,1658280810,2,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,400,0.392156862745098,0.607843137254902
"0x91fa9ca34a76bcc80528139a6a8dfed0ee785e37f0d69a6f7c00a5e59ae41acf","0x1F29bB2CF5F425F57C20474cD7a84a903207E2EC",1,1658280809,2,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,400,0.392156862745098,0.607843137254902
"0x1191ab1299e1ff389d5473a0f8c791429d648aa71ae4c4b8235c31a5b63f0abc","0x89bAF7A6516BE419bAc84ae10e7857BC33B25f8a",1,1658280775,2,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,400,0.392156862745098,0.607843137254902
"bafkreigipb7eeofn7qjd4ogu5nqwtvlpnjokyi7pfdiowiqzqiot5zi5jm","0xBb72c67A1306df7F0Fd88225B175671f7845c533",1,1658280749,2,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,400,0.392156862745098,0.607843137254902
"0x715c79a199fea5678f95e3adc70ca41a7f14bfc2358a70e3b4d0dc59f76aaa20","0x0c51A180A15fd134F6c1f1EcDE129C156F45a318",1,1658280544,1,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,620,0.607843137254902,0.607843137254902
"0xd32391e331374f02351ef4b6a7dc785d7e78eac8d59a413b8cf99ceffea48d08","0xEeDf316D61eF75CFA6a38607FEA54ec706811096",1,1658280505,2,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,400,0.392156862745098,0.607843137254902
"0xf904108e7d4fc99a5cdf4cd49e439afa563a9461e6ab1393bdf021181e2eb047","0xC18122d4a34Bf77D8b44dE22DE26eD753849e1Fc",1,1658280448,2,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,400,0.392156862745098,0.607843137254902
"0x64a2f2b0130da339242bfce752ba0fe59d7791e7d210f7368b0824e366690756","0x62c425235288E2531f285D77976ad1D25dD2150E",1,1658280418,2,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,400,0.392156862745098,0.607843137254902
"0x16c9a94d7b3c2eb686d89d49f65fcffe04d8102e0fef9e82b958aaf6581351fc","0x4122E8a3749b07Ee2a2E96f08b629F88C3d68b0E",1,1658280393,2,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,400,0.392156862745098,0.607843137254902
"0xc8d4a3c1e0f968fe983f91054a8ae7523e7b33f73572f988cf869ccc9e9e8d09","0x245232284143f5Ee211cD93573a588a1a8FACcDF",1,1658280364,2,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,400,0.392156862745098,0.607843137254902
"0x415ab6127f349f91b3b5d12b6ce5c76bb78bb0ebbe4412b7902fdb33f5eeadcb","0x51a1DB27FE6AB94e2ba29Cd28666f133432D4EA4",1,1658279747,2,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,400,0.392156862745098,0.607843137254902
"0x55a3ddd3717653748e8abb2f8b70de2de63e566a4b96ac6042d651ed1c88e92d","0x552D969DE826f16754B2286d1d71014A9510C79E",1,1658279724,2,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,400,0.392156862745098,0.607843137254902
"0xc619025071f662a4dec735f242bd026dd8d1f8a540e782ce6e87c554adc96083","0xF97Cdc6D3F875bF9bDa88A5D49d766434B29FAbB",1,1658279391,2,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,400,0.392156862745098,0.607843137254902
"0xcda4bdf5e40c87d7aa84870d815fa0fff8a895335108b7d9a78404fc8ad31f81","0xa26367De0F859e7152BcDd2cA4C687d536e2e995",1,1658279371,2,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,400,0.392156862745098,0.607843137254902
